filename,width,height,class,xmin,ymin,xmax,ymax
square_0181.jpg,300,300,square,239,45,268,73
triangle_099.jpg,300,300,triangle,111,33,144,62
square_390.jpg,300,300,square,174,81,206,111
triangle_0164.jpg,300,300,triangle,220,150,257,182
triangle_0170.jpg,300,300,triangle,46,180,90,219
triangle181.jpg,300,300,triangle,221,232,264,271
square_347.jpg,300,300,square,217,161,244,188
triangle_77.jpg,300,300,triangle,111,18,139,43
square_0156.jpg,300,300,square,86,165,124,203
square_0142.jpg,300,300,square,62,180,110,228
square_353.jpg,300,300,square,166,108,207,150
square412.jpg,300,300,square,208,194,257,246
triangle_072.jpg,300,300,triangle,21,243,58,276
triangle156.jpg,300,300,triangle,69,195,98,224
triangle142.jpg,300,300,triangle,114,133,157,172
square_409.jpg,300,300,square,52,204,79,231
triangle_066.jpg,300,300,triangle,229,31,280,74
square406.jpg,300,300,square,133,149,195,209
square189.jpg,300,300,square,135,157,170,191
square_0397.jpg,300,300,square,123,49,158,84
square_94.jpg,300,300,square,114,39,151,77
square_192.jpg,300,300,square,249,170,280,199
triangle_0428.jpg,300,300,triangle,195,162,224,188
square_0383.jpg,300,300,square,96,108,132,141
square_80.jpg,300,300,square,85,152,137,204
triangle397.jpg,300,300,triangle,162,45,202,84
triangle_0400.jpg,300,300,triangle,160,187,188,213
triangle_0414.jpg,300,300,triangle,56,90,97,125
triangle383.jpg,300,300,triangle,98,197,131,230
triangle_0399.jpg,300,300,triangle,157,231,204,274
square_57.jpg,300,300,square,49,12,87,50
triangle368.jpg,300,300,triangle,205,104,246,146
square_145.jpg,300,300,square,143,35,183,75
square_151.jpg,300,300,square,90,9,125,43
square_0340.jpg,300,300,square,23,188,70,237
square_0368.jpg,300,300,square,39,31,89,80
triangle354.jpg,300,300,triangle,29,84,61,115
square176.jpg,300,300,square,113,132,148,170
triangle_270.jpg,300,300,triangle,209,164,263,211
square_179.jpg,300,300,square,221,65,255,99
triangle340.jpg,300,300,triangle,109,120,143,153
square162.jpg,300,300,square,120,52,166,94
triangle_0389.jpg,300,300,triangle,126,40,174,82
square_0344.jpg,300,300,square,152,110,186,143
triangle378.jpg,300,300,triangle,5,211,43,254
square_155.jpg,300,300,square,95,132,129,167
square_141.jpg,300,300,square,161,251,190,281
square_0350.jpg,300,300,square,222,195,252,224
square_53.jpg,300,300,square,129,70,180,117
triangle_248.jpg,300,300,triangle,250,195,279,219
square166.jpg,300,300,square,213,95,262,142
square_0378.jpg,300,300,square,182,177,224,219
triangle344.jpg,300,300,triangle,136,251,177,296
square_169.jpg,300,300,square,212,210,248,244
triangle_274.jpg,300,300,triangle,197,89,245,130
square172.jpg,300,300,square,42,89,103,149
triangle350.jpg,300,300,triangle,177,219,219,263
square_0387.jpg,300,300,square,169,105,216,151
square_84.jpg,300,300,square,99,20,136,57
square_196.jpg,300,300,square,153,156,182,185
square_182.jpg,300,300,square,183,227,237,282
triangle_0438.jpg,300,300,triangle,225,176,272,216
square_90.jpg,300,300,square,99,202,149,252
triangle_0376.jpg,300,300,triangle,249,118,281,145
triangle387.jpg,300,300,triangle,91,10,142,62
triangle_0410.jpg,300,300,triangle,32,111,79,150
square_4.jpg,300,300,square,118,12,149,42
triangle393.jpg,300,300,triangle,168,198,220,251
triangle_0362.jpg,300,300,triangle,68,184,110,223
square_357.jpg,300,300,square,140,178,169,208
square_431.jpg,300,300,square,200,140,250,188
square_0146.jpg,300,300,square,112,82,155,124
triangle_67.jpg,300,300,triangle,75,191,120,230
square358.jpg,300,300,square,191,4,242,49
square_0152.jpg,300,300,square,216,131,267,181
square402.jpg,300,300,square,44,21,101,81
triangle_062.jpg,300,300,triangle,41,124,94,172
triangle146.jpg,300,300,triangle,103,186,142,224
square364.jpg,300,300,square,23,116,93,188
square_419.jpg,300,300,square,156,65,197,105
triangle152.jpg,300,300,triangle,66,186,101,220
square370.jpg,300,300,square,30,199,73,239
triangle_076.jpg,300,300,triangle,81,85,127,126
square416.jpg,300,300,square,120,34,165,76
square_394.jpg,300,300,square,72,27,110,65
triangle_0148.jpg,300,300,triangle,98,91,146,133
square_0185.jpg,300,300,square,158,170,197,210
square_0191.jpg,300,300,square,198,159,242,203
triangle_089.jpg,300,300,triangle,85,145,125,180
triangle185.jpg,300,300,triangle,169,152,218,199
triangle_0160.jpg,300,300,triangle,24,136,66,174
square_223.jpg,300,300,square,244,158,273,186
square238.jpg,300,300,square,61,42,133,111
square_237.jpg,300,300,square,192,196,241,246
triangle_116.jpg,300,300,triangle,153,54,195,89
square210.jpg,300,300,square,154,172,200,216
square204.jpg,300,300,square,211,83,254,124
triangle73.jpg,300,300,triangle,51,67,86,93
triangle73.jpg,300,300,triangle,42,239,74,271
triangle67.jpg,300,300,triangle,223,80,263,122
square33.jpg,300,300,square,180,88,219,124
square27.jpg,300,300,square,1,139,35,178
triangle_328.jpg,300,300,triangle,203,73,233,101
square_0230.jpg,300,300,square,119,99,164,144
square_021.jpg,300,300,square,188,205,236,254
square_035.jpg,300,300,square,83,30,127,75
triangle218.jpg,300,300,triangle,196,94,227,126
square_0224.jpg,300,300,square,148,108,175,135
triangle_314.jpg,300,300,triangle,148,80,175,105
triangle224.jpg,300,300,triangle,76,96,114,135
square_0218.jpg,300,300,square,160,232,195,268
triangle_0202.jpg,300,300,triangle,140,214,185,252
triangle_0216.jpg,300,300,triangle,73,223,98,249
triangle_0217.jpg,300,300,triangle,147,114,192,153
triangle_0203.jpg,300,300,triangle,221,41,263,79
square_0219.jpg,300,300,square,27,181,81,234
triangle231.jpg,300,300,triangle,54,181,93,215
square_034.jpg,300,300,square,235,148,271,183
triangle4.jpg,300,300,triangle,78,205,111,241
square_020.jpg,300,300,square,242,50,278,87
triangle72.jpg,300,300,triangle,193,106,220,135
triangle_103.jpg,300,300,triangle,23,94,75,138
triangle99.jpg,300,300,triangle,234,195,274,233
square205.jpg,300,300,square,45,202,95,253
square211.jpg,300,300,square,239,145,269,175
square239.jpg,300,300,square,33,163,97,225
square_236.jpg,300,300,square,110,145,155,188
square_222.jpg,300,300,square,113,112,158,157
triangle190.jpg,300,300,triangle,163,165,193,199
triangle_0161.jpg,300,300,triangle,25,134,62,166
triangle_0175.jpg,300,300,triangle,123,63,162,99
triangle184.jpg,300,300,triangle,187,107,239,152
triangle_088.jpg,300,300,triangle,128,192,181,241
square_0190.jpg,300,300,square,163,16,209,64
square_381.jpg,300,300,square,109,84,148,124
square_395.jpg,300,300,square,35,179,77,223
triangle_0149.jpg,300,300,triangle,222,140,253,166
triangle_077.jpg,300,300,triangle,94,35,142,75
square371.jpg,300,300,square,113,191,177,253
square_418.jpg,300,300,square,222,189,258,222
square417.jpg,300,300,square,45,172,99,223
square403.jpg,300,300,square,71,58,139,123
triangle147.jpg,300,300,triangle,106,244,134,276
triangle_063.jpg,300,300,triangle,85,195,122,229
triangle_72.jpg,300,300,triangle,22,190,53,212
square_0153.jpg,300,300,square,63,29,92,60
square_424.jpg,300,300,square,97,83,129,112
square_342.jpg,300,300,square,103,234,145,275
square_356.jpg,300,300,square,230,195,265,228
square359.jpg,300,300,square,206,229,258,282
triangle_66.jpg,300,300,triangle,34,37,83,79
square_0147.jpg,300,300,square,223,220,258,254
square_430.jpg,300,300,square,86,144,125,180
square_5.jpg,300,300,square,13,196,49,231
triangle_0405.jpg,300,300,triangle,132,193,168,227
triangle_0363.jpg,300,300,triangle,218,64,266,102
triangle392.jpg,300,300,triangle,164,60,215,105
triangle386.jpg,300,300,triangle,151,145,204,191
triangle_0377.jpg,300,300,triangle,63,37,95,70
triangle_0411.jpg,300,300,triangle,25,228,63,260
triangle_0439.jpg,300,300,triangle,197,75,225,102
square_183.jpg,300,300,square,97,75,142,120
square_91.jpg,300,300,square,69,106,120,157
square_0392.jpg,300,300,square,103,127,145,173
square198.jpg,300,300,square,7,184,52,233
square_85.jpg,300,300,square,98,124,134,161
square_197.jpg,300,300,square,112,35,148,70
triangle351.jpg,300,300,triangle,166,127,215,172
square173.jpg,300,300,square,193,218,247,273
square_0379.jpg,300,300,square,22,234,55,268
square167.jpg,300,300,square,8,145,46,184
square_168.jpg,300,300,square,69,68,99,96
square_140.jpg,300,300,square,50,28,104,79
square_52.jpg,300,300,square,87,43,128,84
square_0351.jpg,300,300,square,81,158,110,187
square_46.jpg,300,300,square,167,27,221,81
square_0345.jpg,300,300,square,49,23,87,61
triangle_0388.jpg,300,300,triangle,114,21,166,69
square_154.jpg,300,300,square,38,117,81,162
square_0353.jpg,300,300,square,143,57,193,106
square_50.jpg,300,300,square,228,73,276,122
triangle409.jpg,300,300,triangle,97,89,127,118
square_142.jpg,300,300,square,228,137,268,176
square_156.jpg,300,300,square,79,54,106,80
square159.jpg,300,300,square,81,175,132,227
square_0347.jpg,300,300,square,207,232,250,276
square_44.jpg,300,300,square,172,165,214,207
triangle_277.jpg,300,300,triangle,179,163,208,188
triangle353.jpg,300,300,triangle,1,195,27,226
square165.jpg,300,300,square,1,93,53,149
square_78.jpg,300,300,square,129,102,170,144
square_0390.jpg,300,300,square,140,227,173,259
square_93.jpg,300,300,square,199,150,235,184
square_181.jpg,300,300,square,214,167,245,198
square_195.jpg,300,300,square,115,248,150,282
square_0384.jpg,300,300,square,147,26,187,66
square_87.jpg,300,300,square,37,165,81,209
triangle_0349.jpg,300,300,triangle,195,206,242,247
triangle390.jpg,300,300,triangle,74,223,114,260
triangle_0361.jpg,300,300,triangle,42,37,75,67
triangle_0407.jpg,300,300,triangle,55,200,95,236
triangle_0413.jpg,300,300,triangle,183,93,235,138
triangle_0375.jpg,300,300,triangle,173,34,206,64
triangle384.jpg,300,300,triangle,113,253,140,280
square_340.jpg,300,300,square,54,104,93,139
triangle_049.jpg,300,300,triangle,106,134,132,158
square_426.jpg,300,300,square,111,252,145,284
square_0151.jpg,300,300,square,37,98,85,146
square_432.jpg,300,300,square,91,87,139,138
triangle179.jpg,300,300,triangle,145,61,197,109
square_0145.jpg,300,300,square,237,139,274,176
triangle_0188.jpg,300,300,triangle,112,84,144,115
square_354.jpg,300,300,square,205,162,234,191
square415.jpg,300,300,square,93,73,141,123
triangle_075.jpg,300,300,triangle,232,162,275,198
triangle_061.jpg,300,300,triangle,37,123,80,161
triangle145.jpg,300,300,triangle,68,225,108,265
square_0179.jpg,300,300,square,168,215,197,244
triangle_58.jpg,300,300,triangle,78,36,129,80
square367.jpg,300,300,square,77,27,141,87
square_368.jpg,300,300,square,13,30,45,60
square_383.jpg,300,300,square,185,233,231,279
square398.jpg,300,300,square,165,236,212,283
square_0186.jpg,300,300,square,208,84,236,111
triangle186.jpg,300,300,triangle,126,216,163,251
square_220.jpg,300,300,square,188,233,232,279
square_208.jpg,300,300,square,107,199,152,242
square207.jpg,300,300,square,132,111,187,164
triangle_115.jpg,300,300,triangle,61,192,89,215
square213.jpg,300,300,square,100,50,159,110
triangle64.jpg,300,300,triangle,138,119,162,144
square18.jpg,300,300,square,191,218,236,267
triangle70.jpg,300,300,triangle,96,137,145,185
square24.jpg,300,300,square,19,164,72,216
triangle58.jpg,300,300,triangle,172,112,212,153
square30.jpg,300,300,square,1,120,34,161
square_0227.jpg,300,300,square,166,162,192,188
triangle6.jpg,300,300,triangle,191,107,241,151
square_036.jpg,300,300,square,61,179,90,208
square_0233.jpg,300,300,square,111,64,143,97
triangle_303.jpg,300,300,triangle,227,209,255,234
triangle227.jpg,300,300,triangle,92,218,118,245
triangle233.jpg,300,300,triangle,179,46,228,98
triangle_317.jpg,300,300,triangle,186,236,217,264
triangle_0229.jpg,300,300,triangle,62,70,95,99
triangle_0215.jpg,300,300,triangle,119,214,172,266
triangle_0201.jpg,300,300,triangle,16,22,67,68
triangle_0228.jpg,300,300,triangle,219,72,259,107
triangle_316.jpg,300,300,triangle,105,155,151,199
triangle232.jpg,300,300,triangle,236,128,277,176
triangle226.jpg,300,300,triangle,171,213,211,255
square_023.jpg,300,300,square,23,36,53,66
square_0232.jpg,300,300,square,113,53,150,89
square_0226.jpg,300,300,square,83,185,112,213
square31.jpg,300,300,square,236,122,281,166
triangle71.jpg,300,300,triangle,173,1,216,33
square212.jpg,300,300,square,58,81,94,115
triangle_114.jpg,300,300,triangle,129,172,173,207
square_209.jpg,300,300,square,210,227,243,261
square206.jpg,300,300,square,148,30,212,95
square_221.jpg,300,300,square,232,81,277,124
triangle_0176.jpg,300,300,triangle,49,53,92,91
triangle187.jpg,300,300,triangle,175,10,205,46
triangle193.jpg,300,300,triangle,144,222,182,264
triangle_0162.jpg,300,300,triangle,112,188,164,236
square_0187.jpg,300,300,square,217,164,253,200
square399.jpg,300,300,square,21,83,61,118
square_396.jpg,300,300,square,217,168,258,209
square_382.jpg,300,300,square,207,81,261,132
square366.jpg,300,300,square,94,40,138,85
triangle_59.jpg,300,300,triangle,74,15,99,37
square_0178.jpg,300,300,square,227,183,266,222
triangle144.jpg,300,300,triangle,29,145,69,192
triangle_060.jpg,300,300,triangle,149,34,196,76
square400.jpg,300,300,square,233,159,277,199
square414.jpg,300,300,square,241,199,282,244
triangle_074.jpg,300,300,triangle,206,25,236,52
square372.jpg,300,300,square,121,232,155,268
triangle_0189.jpg,300,300,triangle,154,245,185,278
triangle_65.jpg,300,300,triangle,181,185,224,223
square_0144.jpg,300,300,square,127,153,160,186
triangle178.jpg,300,300,triangle,48,81,78,110
square_433.jpg,300,300,square,219,9,250,38
square_355.jpg,300,300,square,141,183,184,225
square_341.jpg,300,300,square,247,230,275,259
triangle_71.jpg,300,300,triangle,217,242,246,270
square_0150.jpg,300,300,square,239,78,274,114
square_427.jpg,300,300,square,42,62,77,97
triangle_0412.jpg,300,300,triangle,201,236,254,280
triangle_0374.jpg,300,300,triangle,239,66,271,95
square_6.jpg,300,300,square,144,96,193,143
triangle_0406.jpg,300,300,triangle,146,18,196,63
square_194.jpg,300,300,square,26,103,82,155
triangle_0348.jpg,300,300,triangle,252,181,279,206
square_86.jpg,300,300,square,85,107,129,150
square_0385.jpg,300,300,square,133,201,158,226
square_92.jpg,300,300,square,70,184,111,225
square_0391.jpg,300,300,square,52,179,86,214
triangle346.jpg,300,300,triangle,89,81,120,117
square164.jpg,300,300,square,79,214,127,259
triangle352.jpg,300,300,triangle,228,155,269,190
square170.jpg,300,300,square,160,122,210,168
triangle_276.jpg,300,300,triangle,141,247,168,270
square_157.jpg,300,300,square,192,39,222,69
square_45.jpg,300,300,square,126,38,159,70
square158.jpg,300,300,square,89,99,156,165
square_51.jpg,300,300,square,228,175,267,215
square_0352.jpg,300,300,square,109,52,157,99
square_143.jpg,300,300,square,74,230,107,265
square117.jpg,300,300,square,148,102,213,164
triangle335.jpg,300,300,triangle,39,72,69,101
square_0309.jpg,300,300,square,137,202,182,247
square_118.jpg,300,300,square,108,22,159,73
square103.jpg,300,300,square,167,15,218,66
triangle321.jpg,300,300,triangle,79,67,129,111
square_36.jpg,300,300,square,203,192,243,232
triangle309.jpg,300,300,triangle,49,224,86,262
square_0335.jpg,300,300,square,82,29,114,59
square_130.jpg,300,300,square,230,139,278,183
square_22.jpg,300,300,square,44,85,80,120
square_0321.jpg,300,300,square,92,53,131,92
triangle_239.jpg,300,300,triangle,116,91,167,136
triangle_0313.jpg,300,300,triangle,235,114,268,145
triangle_013.jpg,300,300,triangle,224,115,262,150
triangle137.jpg,300,300,triangle,188,55,239,109
square315.jpg,300,300,square,164,126,223,184
triangle123.jpg,300,300,triangle,213,190,260,236
square301.jpg,300,300,square,130,31,166,68
square_326.jpg,300,300,square,85,24,135,74
square_332.jpg,300,300,square,159,64,193,99
triangle_0105.jpg,300,300,triangle,129,53,175,94
triangle_0111.jpg,300,300,triangle,42,145,78,179
triangle_0139.jpg,300,300,triangle,160,25,206,66
square81.jpg,300,300,square,190,219,238,265
square261.jpg,300,300,square,77,84,114,123
square95.jpg,300,300,square,106,155,164,212
square249.jpg,300,300,square,45,77,115,147
square_246.jpg,300,300,square,133,111,182,160
square42.jpg,300,300,square,45,49,103,108
square56.jpg,300,300,square,261,53,299,93
square_291.jpg,300,300,square,86,184,133,231
triangle_198.jpg,300,300,triangle,71,15,100,40
triangle16.jpg,300,300,triangle,34,115,84,165
square_285.jpg,300,300,square,22,230,53,260
triangle241.jpg,300,300,triangle,111,131,153,169
triangle_365.jpg,300,300,triangle,13,160,51,193
square_078.jpg,300,300,square,146,91,181,125
triangle_371.jpg,300,300,triangle,95,241,137,279
square_0269.jpg,300,300,square,45,77,83,114
triangle255.jpg,300,300,triangle,157,184,187,213
triangle_359.jpg,300,300,triangle,125,233,156,261
square_0241.jpg,300,300,square,99,198,136,234
square_044.jpg,300,300,square,149,14,184,49
square_0255.jpg,300,300,square,222,215,258,254
triangle269.jpg,300,300,triangle,44,81,91,127
triangle_0298.jpg,300,300,triangle,41,162,78,196
triangle_0273.jpg,300,300,triangle,50,175,106,224
triangle282.jpg,300,300,triangle,127,152,157,185
triangle296.jpg,300,300,triangle,133,191,167,230
triangle_0267.jpg,300,300,triangle,236,176,278,214
square_0282.jpg,300,300,square,99,237,141,277
square_087.jpg,300,300,square,79,111,130,162
square_0296.jpg,300,300,square,218,167,251,199
square_086.jpg,300,300,square,110,31,141,61
square_0297.jpg,300,300,square,97,161,146,209
square_092.jpg,300,300,square,194,99,246,149
triangle_0266.jpg,300,300,triangle,109,129,151,169
triangle_0272.jpg,300,300,triangle,200,87,255,134
square_045.jpg,300,300,square,161,213,205,257
triangle268.jpg,300,300,triangle,222,163,267,207
square_0254.jpg,300,300,square,18,161,54,195
square_0240.jpg,300,300,square,126,66,172,115
square_051.jpg,300,300,square,243,79,270,106
triangle240.jpg,300,300,triangle,113,162,139,190
triangle_402.jpg,300,300,triangle,158,137,192,169
triangle17.jpg,300,300,triangle,200,189,247,233
square_290.jpg,300,300,square,152,27,188,64
square57.jpg,300,300,square,141,8,185,52
square43.jpg,300,300,square,197,49,240,95
square248.jpg,300,300,square,116,42,151,76
square_247.jpg,300,300,square,30,190,69,228
square_253.jpg,300,300,square,176,91,224,138
square94.jpg,300,300,square,105,170,176,240
square80.jpg,300,300,square,205,87,275,156
triangle_0138.jpg,300,300,triangle,180,196,216,229
triangle_0110.jpg,300,300,triangle,182,11,215,41
triangle_0104.jpg,300,300,triangle,119,76,169,119
square_0122.jpg,300,300,square,213,80,266,133
square_333.jpg,300,300,square,219,163,268,211
square_327.jpg,300,300,square,77,85,129,134
square_0136.jpg,300,300,square,70,124,101,154
triangle122.jpg,300,300,triangle,220,149,271,196
triangle136.jpg,300,300,triangle,58,168,86,195
triangle_012.jpg,300,300,triangle,16,172,58,208
square_131.jpg,300,300,square,211,99,237,124
triangle_238.jpg,300,300,triangle,71,160,128,214
square_0320.jpg,300,300,square,67,123,103,156
square_23.jpg,300,300,square,150,136,199,185
triangle308.jpg,300,300,triangle,202,54,256,107
square_37.jpg,300,300,square,200,69,243,112
square_125.jpg,300,300,square,212,201,247,235
triangle320.jpg,300,300,triangle,45,153,85,198
triangle_210.jpg,300,300,triangle,35,226,88,271
square_0308.jpg,300,300,square,144,14,181,52
triangle334.jpg,300,300,triangle,173,77,209,119
square_119.jpg,300,300,square,201,244,230,273
triangle_206.jpg,300,300,triangle,94,130,133,165
square100.jpg,300,300,square,58,137,116,196
triangle322.jpg,300,300,triangle,133,3,177,43
square114.jpg,300,300,square,115,1,155,26
square_09.jpg,300,300,square,136,176,164,204
triangle336.jpg,300,300,triangle,51,124,103,174
square_21.jpg,300,300,square,33,258,63,288
square_133.jpg,300,300,square,203,40,238,71
square_127.jpg,300,300,square,114,25,164,75
square128.jpg,300,300,square,140,33,175,68
square_35.jpg,300,300,square,39,167,73,200
square_0336.jpg,300,300,square,124,64,162,100
triangle_0310.jpg,300,300,triangle,149,235,191,270
triangle_0304.jpg,300,300,triangle,195,38,235,72
square9.jpg,300,300,square,37,104,77,143
triangle120.jpg,300,300,triangle,97,68,130,103
square302.jpg,300,300,square,206,101,265,161
triangle_010.jpg,300,300,triangle,21,189,51,219
square_0108.jpg,300,300,square,59,72,107,122
triangle134.jpg,300,300,triangle,132,195,181,249
square316.jpg,300,300,square,228,134,288,194
square316.jpg,300,300,triangle,47,29,258,230
square_319.jpg,300,300,square,19,19,68,67
square_331.jpg,300,300,square,165,99,197,128
triangle_038.jpg,300,300,triangle,19,87,58,123
square_0120.jpg,300,300,square,182,52,228,99
triangle_01.jpg,300,300,triangle,128,28,184,78
square_0134.jpg,300,300,square,9,120,36,148
triangle108.jpg,300,300,triangle,199,81,235,121
square_325.jpg,300,300,square,32,93,67,127
triangle_0112.jpg,300,300,triangle,125,77,170,115
triangle_0106.jpg,300,300,triangle,82,146,115,176
triangle_170.jpg,300,300,triangle,196,49,224,74
triangle_164.jpg,300,300,triangle,131,235,163,265
square82.jpg,300,300,square,103,237,152,287
square262.jpg,300,300,square,54,213,97,255
square_245.jpg,300,300,square,116,175,162,220
triangle_158.jpg,300,300,triangle,93,39,135,81
square55.jpg,300,300,square,57,35,94,72
triangle29.jpg,300,300,triangle,156,229,203,276
square41.jpg,300,300,square,168,55,219,104
square_286.jpg,300,300,square,184,192,210,218
triangle15.jpg,300,300,triangle,208,131,247,170
square289.jpg,300,300,square,50,4,89,43
square_292.jpg,300,300,square,195,185,246,238
triangle256.jpg,300,300,triangle,151,153,181,182
triangle242.jpg,300,300,triangle,70,66,115,109
triangle295.jpg,300,300,triangle,112,103,148,140
triangle_0270.jpg,300,300,triangle,188,180,235,220
triangle281.jpg,300,300,triangle,55,239,100,287
triangle_0258.jpg,300,300,triangle,169,36,222,89
square_0295.jpg,300,300,square,39,116,78,154
square_084.jpg,300,300,square,217,194,250,227
square_090.jpg,300,300,square,214,71,241,98
square_0281.jpg,300,300,square,129,78,174,124
square_091.jpg,300,300,square,120,180,170,230
triangle_398.jpg,300,300,triangle,105,55,146,89
square_0280.jpg,300,300,square,103,74,139,111
square_0294.jpg,300,300,square,122,88,150,116
triangle_0259.jpg,300,300,triangle,52,169,105,215
square_085.jpg,300,300,square,74,18,115,61
triangle_0271.jpg,300,300,triangle,137,157,189,204
triangle294.jpg,300,300,triangle,13,58,58,97
square_052.jpg,300,300,square,23,126,68,171
square_046.jpg,300,300,square,69,28,99,58
triangle_367.jpg,300,300,triangle,19,101,54,135
triangle243.jpg,300,300,triangle,152,64,203,111
triangle257.jpg,300,300,triangle,85,252,109,278
triangle_373.jpg,300,300,triangle,34,142,78,181
triangle_415.jpg,300,300,triangle,226,215,254,239
square_293.jpg,300,300,square,91,174,124,208
square_287.jpg,300,300,square,85,113,117,144
square68.jpg,300,300,square,57,137,91,168
square288.jpg,300,300,square,165,137,221,195
triangle14.jpg,300,300,triangle,109,39,142,76
square40.jpg,300,300,square,61,222,112,269
triangle28.jpg,300,300,triangle,248,81,274,110
square54.jpg,300,300,square,226,211,276,261
triangle_159.jpg,300,300,triangle,17,186,56,222
square_250.jpg,300,300,square,48,84,81,116
square_244.jpg,300,300,square,26,110,78,161
square263.jpg,300,300,square,1,45,36,79
square83.jpg,300,300,square,223,144,262,183
square_278.jpg,300,300,square,159,183,184,210
square97.jpg,300,300,square,139,93,192,143
triangle_171.jpg,300,300,triangle,184,108,238,156
square277.jpg,300,300,square,144,31,181,71
triangle_0107.jpg,300,300,triangle,69,205,117,250
triangle_0113.jpg,300,300,triangle,169,78,220,122
square_324.jpg,300,300,square,153,17,200,65
square_330.jpg,300,300,square,134,96,169,130
square_0121.jpg,300,300,square,18,83,50,115
triangle_039.jpg,300,300,triangle,69,206,97,230
square317.jpg,300,300,square,80,54,144,117
triangle_28.jpg,300,300,triangle,13,200,60,240
triangle135.jpg,300,300,triangle,143,224,189,272
square_0109.jpg,300,300,square,131,189,183,241
triangle_011.jpg,300,300,triangle,198,227,226,255
square_318.jpg,300,300,square,41,228,80,267
triangle121.jpg,300,300,triangle,165,1,212,46
square8.jpg,300,300,square,136,272,173,299
triangle_0339.jpg,300,300,triangle,36,109,66,135
triangle_0305.jpg,300,300,triangle,39,136,70,165
triangle_0311.jpg,300,300,triangle,184,127,245,179
square_126.jpg,300,300,square,174,156,225,205
square_0337.jpg,300,300,square,101,168,146,212
square_34.jpg,300,300,square,159,207,211,260
square129.jpg,300,300,square,109,180,166,235
square_132.jpg,300,300,square,132,133,163,164
triangle337.jpg,300,300,triangle,54,181,105,229
square_08.jpg,300,300,square,105,180,141,216
square115.jpg,300,300,square,148,238,200,290
triangle323.jpg,300,300,triangle,180,259,223,300
square101.jpg,300,300,square,144,88,178,121
triangle_207.jpg,300,300,triangle,129,223,173,263
square_136.jpg,300,300,square,69,90,107,126
square139.jpg,300,300,square,162,124,213,172
square_0327.jpg,300,300,square,173,30,200,57
square_24.jpg,300,300,square,225,156,261,190
square_30.jpg,300,300,square,83,26,117,57
triangle327.jpg,300,300,triangle,186,268,215,296
square111.jpg,300,300,square,107,242,157,292
triangle333.jpg,300,300,triangle,92,34,139,81
triangle_0329.jpg,300,300,triangle,165,195,196,223
triangle_0315.jpg,300,300,triangle,22,58,78,110
triangle119.jpg,300,300,triangle,178,24,227,68
square_0125.jpg,300,300,square,48,84,99,133
triangle_04.jpg,300,300,triangle,115,49,141,73
square_334.jpg,300,300,square,89,92,141,144
square_320.jpg,300,300,square,237,199,277,239
square_0131.jpg,300,300,square,36,208,63,234
triangle125.jpg,300,300,triangle,206,172,246,214
square307.jpg,300,300,square,196,113,231,147
triangle_38.jpg,300,300,triangle,171,149,199,175
square_308.jpg,300,300,square,75,86,112,123
triangle_015.jpg,300,300,triangle,35,203,75,240
triangle131.jpg,300,300,triangle,191,14,232,54
square313.jpg,300,300,square,135,46,196,107
triangle_0117.jpg,300,300,triangle,88,132,136,175
triangle_0103.jpg,300,300,triangle,89,31,123,60
square_240.jpg,300,300,square,17,220,47,250
square_254.jpg,300,300,square,166,190,208,233
square273.jpg,300,300,square,144,231,189,278
square93.jpg,300,300,square,148,269,196,300
square_268.jpg,300,300,square,185,222,216,251
triangle_161.jpg,300,300,triangle,214,42,260,86
square87.jpg,300,300,square,113,244,161,290
square267.jpg,300,300,square,94,181,124,215
square_297.jpg,300,300,square,217,232,244,259
square298.jpg,300,300,square,137,118,203,185
square50.jpg,300,300,square,27,224,65,262
triangle38.jpg,300,300,triangle,176,197,228,245
square_0247.jpg,300,300,square,50,173,76,198
triangle_377.jpg,300,300,triangle,43,32,73,56
triangle247.jpg,300,300,triangle,136,277,173,300
triangle_363.jpg,300,300,triangle,89,23,128,62
triangle_388.jpg,300,300,triangle,197,198,234,233
square_0290.jpg,300,300,square,68,107,115,153
square_095.jpg,300,300,square,167,126,210,169
triangle290.jpg,300,300,triangle,207,169,238,202
triangle_0261.jpg,300,300,triangle,190,99,226,132
triangle_0275.jpg,300,300,triangle,176,170,204,194
triangle284.jpg,300,300,triangle,235,71,266,101
triangle285.jpg,300,300,triangle,177,286,202,300
triangle_0274.jpg,300,300,triangle,242,252,279,288
triangle_0260.jpg,300,300,triangle,231,139,273,176
triangle291.jpg,300,300,triangle,189,121,231,161
square_0285.jpg,300,300,square,174,87,214,125
square_094.jpg,300,300,square,26,92,80,144
square_080.jpg,300,300,square,171,255,198,284
square_0291.jpg,300,300,square,139,36,175,71
triangle_389.jpg,300,300,triangle,28,124,82,173
triangle246.jpg,300,300,triangle,182,214,216,249
triangle252.jpg,300,300,triangle,222,224,262,268
square_057.jpg,300,300,square,251,39,284,71
square_043.jpg,300,300,square,212,29,257,73
square45.jpg,300,300,square,175,218,235,279
triangle39.jpg,300,300,triangle,58,238,88,265
square51.jpg,300,300,square,178,221,215,258
square_296.jpg,300,300,square,235,118,273,154
square299.jpg,300,300,square,244,39,286,81
square79.jpg,300,300,square,62,8,107,51
square_282.jpg,300,300,square,29,243,59,276
square_269.jpg,300,300,square,30,59,85,114
square266.jpg,300,300,square,151,192,193,233
